2025-10-30 22:46:49,565 - INFO - Model info: {'total_parameters': 25557032, 'trainable_parameters': 25557032, 'model_size_mb': 97.49234008789062}
2025-10-31 04:48:44,474 - INFO - Step 42236: {'train_loss_batch': 4.0271172523498535, 'train_lr': 0.08000020000000001, 'batch_time': 0.4992601712255898, 'data_time': 0.0016711197999974155}
2025-10-31 04:49:34,345 - INFO - Step 42336: {'train_loss_batch': 4.8992743492126465, 'train_lr': 0.08000020000000001, 'batch_time': 0.49923646361969803, 'data_time': 0.0016424396876302402}
2025-10-31 04:50:24,193 - INFO - Step 42436: {'train_loss_batch': 5.369519233703613, 'train_lr': 0.08000020000000001, 'batch_time': 0.4992045912331514, 'data_time': 0.0016163739995229548}
2025-10-31 04:51:14,058 - INFO - Step 42536: {'train_loss_batch': 5.417108535766602, 'train_lr': 0.08000020000000001, 'batch_time': 0.4991823135019064, 'data_time': 0.0015916152269255873}
2025-10-31 04:52:03,930 - INFO - Step 42636: {'train_loss_batch': 3.9049770832061768, 'train_lr': 0.08000020000000001, 'batch_time': 0.4991646116396777, 'data_time': 0.0015677106880032526}
2025-10-31 04:52:53,775 - INFO - Step 42736: {'train_loss_batch': 5.370980262756348, 'train_lr': 0.08000020000000001, 'batch_time': 0.49913815064414346, 'data_time': 0.0015466672232838658}
2025-10-31 04:53:43,633 - INFO - Step 42836: {'train_loss_batch': 4.913239479064941, 'train_lr': 0.08000020000000001, 'batch_time': 0.49911810380567273, 'data_time': 0.0015274086665868845}
2025-10-31 04:54:33,486 - INFO - Step 42936: {'train_loss_batch': 3.6398873329162598, 'train_lr': 0.08000020000000001, 'batch_time': 0.49909775456820055, 'data_time': 0.0015108158817705472}
2025-10-31 04:55:23,354 - INFO - Step 43036: {'train_loss_batch': 5.099104881286621, 'train_lr': 0.08000020000000001, 'batch_time': 0.499084043407472, 'data_time': 0.0014935929312065656}
2025-10-31 04:56:13,226 - INFO - Step 43136: {'train_loss_batch': 5.137021541595459, 'train_lr': 0.08000020000000001, 'batch_time': 0.4990719814755693, 'data_time': 0.001478600217541815}
2025-10-31 04:57:03,090 - INFO - Step 43236: {'train_loss_batch': 4.974452972412109, 'train_lr': 0.08000020000000001, 'batch_time': 0.4990584407140225, 'data_time': 0.0014643094868110292}
2025-10-31 04:57:52,943 - INFO - Step 43336: {'train_loss_batch': 4.5905327796936035, 'train_lr': 0.08000020000000001, 'batch_time': 0.4990423289041597, 'data_time': 0.001449717279276462}
2025-10-31 04:58:42,800 - INFO - Step 43436: {'train_loss_batch': 5.520522594451904, 'train_lr': 0.08000020000000001, 'batch_time': 0.49902858603740224, 'data_time': 0.0014362462791615604}
2025-10-31 04:59:32,643 - INFO - Step 43536: {'train_loss_batch': 3.9060869216918945, 'train_lr': 0.08000020000000001, 'batch_time': 0.49901139753200574, 'data_time': 0.0014239855065954579}
2025-10-31 05:00:22,522 - INFO - Step 43636: {'train_loss_batch': 5.7001752853393555, 'train_lr': 0.08000020000000001, 'batch_time': 0.4990053076242215, 'data_time': 0.001413993059479836}
2025-10-31 05:01:12,407 - INFO - Step 43736: {'train_loss_batch': 3.7384374141693115, 'train_lr': 0.08000020000000001, 'batch_time': 0.4990010848402236, 'data_time': 0.0014038412547117953}
2025-10-31 05:02:02,284 - INFO - Step 43836: {'train_loss_batch': 5.935723304748535, 'train_lr': 0.08000020000000001, 'batch_time': 0.49899494902016894, 'data_time': 0.0013932727004816205}
2025-10-31 05:02:52,140 - INFO - Step 43936: {'train_loss_batch': 3.570505142211914, 'train_lr': 0.08000020000000001, 'batch_time': 0.4989836046677985, 'data_time': 0.0013834707738802513}
2025-10-31 05:03:41,987 - INFO - Step 44036: {'train_loss_batch': 5.091888427734375, 'train_lr': 0.08000020000000001, 'batch_time': 0.4989707278061199, 'data_time': 0.0013739630092057368}
2025-10-31 05:04:31,855 - INFO - Step 44136: {'train_loss_batch': 3.9328486919403076, 'train_lr': 0.08000020000000001, 'batch_time': 0.49896370274530505, 'data_time': 0.0013645578378353198}
2025-10-31 05:05:21,711 - INFO - Step 44236: {'train_loss_batch': 4.343896389007568, 'train_lr': 0.08000020000000001, 'batch_time': 0.4989540208041512, 'data_time': 0.0013553134261696318}
2025-10-31 05:06:11,597 - INFO - Step 44336: {'train_loss_batch': 4.165337085723877, 'train_lr': 0.08000020000000001, 'batch_time': 0.4989517835982038, 'data_time': 0.0013482626081483082}
2025-10-31 05:07:01,444 - INFO - Step 44436: {'train_loss_batch': 5.343158721923828, 'train_lr': 0.08000020000000001, 'batch_time': 0.4989409365997453, 'data_time': 0.0013403411996118103}
2025-10-31 05:07:51,350 - INFO - Step 44536: {'train_loss_batch': 5.447731018066406, 'train_lr': 0.08000020000000001, 'batch_time': 0.4989433684790831, 'data_time': 0.0013339068195179445}
2025-10-31 05:08:41,194 - INFO - Step 44636: {'train_loss_batch': 3.6436967849731445, 'train_lr': 0.08000020000000001, 'batch_time': 0.498932417929885, 'data_time': 0.0013271506209395238}
2025-10-31 05:09:31,035 - INFO - Step 44736: {'train_loss_batch': 5.630939483642578, 'train_lr': 0.08000020000000001, 'batch_time': 0.49892135697003503, 'data_time': 0.0013189558221086291}
2025-10-31 05:10:20,912 - INFO - Step 44836: {'train_loss_batch': 5.2905378341674805, 'train_lr': 0.08000020000000001, 'batch_time': 0.498918038560708, 'data_time': 0.0013119603812359344}
2025-10-31 05:11:10,767 - INFO - Step 44936: {'train_loss_batch': 5.467901229858398, 'train_lr': 0.08000020000000001, 'batch_time': 0.4989106189083309, 'data_time': 0.0013049240380835713}
2025-10-31 05:12:00,628 - INFO - Step 45036: {'train_loss_batch': 3.7277095317840576, 'train_lr': 0.08000020000000001, 'batch_time': 0.49890456984363013, 'data_time': 0.0012993700049968033}
2025-10-31 05:12:50,517 - INFO - Step 45136: {'train_loss_batch': 4.236669540405273, 'train_lr': 0.08000020000000001, 'batch_time': 0.4989042780348376, 'data_time': 0.0012933599366975331}
2025-10-31 05:13:40,384 - INFO - Step 45236: {'train_loss_batch': 3.9480061531066895, 'train_lr': 0.08000020000000001, 'batch_time': 0.4988997347926525, 'data_time': 0.001288410700919238}
2025-10-31 05:14:30,247 - INFO - Step 45336: {'train_loss_batch': 5.521289825439453, 'train_lr': 0.08000020000000001, 'batch_time': 0.4988945614412312, 'data_time': 0.0012835915685487096}
2025-10-31 05:15:20,151 - INFO - Step 45436: {'train_loss_batch': 3.8450493812561035, 'train_lr': 0.08000020000000001, 'batch_time': 0.498897215411125, 'data_time': 0.0012779071184909469}
2025-10-31 05:16:10,001 - INFO - Step 45536: {'train_loss_batch': 3.8964643478393555, 'train_lr': 0.08000020000000001, 'batch_time': 0.4988899671734517, 'data_time': 0.0012730420925166038}
2025-10-31 05:16:59,893 - INFO - Step 45636: {'train_loss_batch': 4.399529933929443, 'train_lr': 0.08000020000000001, 'batch_time': 0.4988905120972884, 'data_time': 0.0012686539922222837}
2025-10-31 05:17:49,774 - INFO - Step 45736: {'train_loss_batch': 5.450471878051758, 'train_lr': 0.08000020000000001, 'batch_time': 0.49888908095661744, 'data_time': 0.0012639809273728318}
2025-10-31 05:18:39,660 - INFO - Step 45836: {'train_loss_batch': 3.7802679538726807, 'train_lr': 0.08000020000000001, 'batch_time': 0.49888857318047636, 'data_time': 0.001259852146161176}
2025-10-31 05:19:29,562 - INFO - Step 45936: {'train_loss_batch': 4.56048583984375, 'train_lr': 0.08000020000000001, 'batch_time': 0.49889078703477735, 'data_time': 0.0012549678464397254}
2025-10-31 05:20:19,434 - INFO - Step 46036: {'train_loss_batch': 5.322465419769287, 'train_lr': 0.08000020000000001, 'batch_time': 0.4988879348571808, 'data_time': 0.0012512021493045634}
2025-10-31 05:21:09,322 - INFO - Step 46136: {'train_loss_batch': 5.7982072830200195, 'train_lr': 0.08000020000000001, 'batch_time': 0.49888764512556494, 'data_time': 0.0012475689636490576}
2025-10-31 05:21:59,181 - INFO - Step 46236: {'train_loss_batch': 5.571434497833252, 'train_lr': 0.08000020000000001, 'batch_time': 0.49888281952160207, 'data_time': 0.0012434814999399983}
2025-10-31 05:22:49,018 - INFO - Step 46336: {'train_loss_batch': 3.8887064456939697, 'train_lr': 0.08000020000000001, 'batch_time': 0.4988746518200304, 'data_time': 0.0012388482129378955}
2025-10-31 05:23:38,890 - INFO - Step 46436: {'train_loss_batch': 3.587853193283081, 'train_lr': 0.08000020000000001, 'batch_time': 0.49887223020975824, 'data_time': 0.0012356405462292726}
2025-10-31 05:24:28,774 - INFO - Step 46536: {'train_loss_batch': 5.083918571472168, 'train_lr': 0.08000020000000001, 'batch_time': 0.49887170242980855, 'data_time': 0.0012318494594605073}
2025-10-31 05:25:18,633 - INFO - Step 46636: {'train_loss_batch': 4.217825412750244, 'train_lr': 0.08000020000000001, 'batch_time': 0.49886746353099715, 'data_time': 0.0012292973544810364}
2025-10-31 05:26:08,486 - INFO - Step 46736: {'train_loss_batch': 3.73236083984375, 'train_lr': 0.08000020000000001, 'batch_time': 0.4988623527142027, 'data_time': 0.0012252618262810842}
2025-10-31 05:26:58,335 - INFO - Step 46836: {'train_loss_batch': 3.7477986812591553, 'train_lr': 0.08000020000000001, 'batch_time': 0.49885696106983485, 'data_time': 0.0012224372599584498}
2025-10-31 05:27:48,187 - INFO - Step 46936: {'train_loss_batch': 4.0437397956848145, 'train_lr': 0.08000020000000001, 'batch_time': 0.4988519850372836, 'data_time': 0.0012189554591193405}
2025-10-31 05:28:38,069 - INFO - Step 47036: {'train_loss_batch': 5.513941764831543, 'train_lr': 0.08000020000000001, 'batch_time': 0.4988514964639451, 'data_time': 0.0012155102246353547}
2025-10-31 05:29:27,951 - INFO - Step 47136: {'train_loss_batch': 4.368369102478027, 'train_lr': 0.08000020000000001, 'batch_time': 0.49885106392266665, 'data_time': 0.001213395080168874}
2025-10-31 05:30:17,822 - INFO - Step 47236: {'train_loss_batch': 5.575808525085449, 'train_lr': 0.08000020000000001, 'batch_time': 0.49884916126620454, 'data_time': 0.0012098581422419867}
2025-10-31 05:31:07,696 - INFO - Step 47336: {'train_loss_batch': 5.211714744567871, 'train_lr': 0.08000020000000001, 'batch_time': 0.49884763911495045, 'data_time': 0.0012068598258333685}
2025-10-31 05:31:57,560 - INFO - Step 47436: {'train_loss_batch': 4.033583164215088, 'train_lr': 0.08000020000000001, 'batch_time': 0.49884480750974713, 'data_time': 0.0012041064730013984}
2025-10-31 05:32:47,412 - INFO - Step 47536: {'train_loss_batch': 5.1915364265441895, 'train_lr': 0.08000020000000001, 'batch_time': 0.49884035904842, 'data_time': 0.001201430506236457}
2025-10-31 05:33:37,270 - INFO - Step 47636: {'train_loss_batch': 3.6856164932250977, 'train_lr': 0.08000020000000001, 'batch_time': 0.49883698598442383, 'data_time': 0.0011990146250524672}
2025-10-31 05:34:27,143 - INFO - Step 47736: {'train_loss_batch': 3.7166366577148438, 'train_lr': 0.08000020000000001, 'batch_time': 0.4988356045261171, 'data_time': 0.0011966929406628116}
2025-10-31 05:35:16,998 - INFO - Step 47836: {'train_loss_batch': 5.145081520080566, 'train_lr': 0.08000020000000001, 'batch_time': 0.4988318095374086, 'data_time': 0.0011944440126021754}
2025-10-31 05:36:06,834 - INFO - Step 47936: {'train_loss_batch': 3.619805335998535, 'train_lr': 0.08000020000000001, 'batch_time': 0.49882589275513156, 'data_time': 0.001191461679226627}
2025-10-31 05:36:56,738 - INFO - Step 48036: {'train_loss_batch': 5.169827461242676, 'train_lr': 0.08000020000000001, 'batch_time': 0.49882840314606935, 'data_time': 0.0011903399036103763}
2025-10-31 05:37:46,672 - INFO - Step 48136: {'train_loss_batch': 4.574042320251465, 'train_lr': 0.08000020000000001, 'batch_time': 0.4988347889243666, 'data_time': 0.0011914448007626704}
2025-10-31 05:38:36,530 - INFO - Step 48236: {'train_loss_batch': 3.969289779663086, 'train_lr': 0.08000020000000001, 'batch_time': 0.4988316422685619, 'data_time': 0.0011888030621645261}
